 03/27/2020 23:00:21  ,95,80
 03/27/2020 23:00:22  ,95,80
 03/27/2020 23:00:23  ,95,80
 03/27/2020 23:00:24  ,95,80
 03/27/2020 23:00:25  ,95,80
 03/27/2020 23:00:26  ,95,80
 03/27/2020 23:00:27  ,95,80
 03/27/2020 23:00:28  ,95,80
 03/27/2020 23:00:29  ,95,80
 03/27/2020 23:00:30  ,96,81
 03/27/2020 23:00:31  ,97,81
 03/27/2020 23:00:32  ,97,81
 03/27/2020 23:00:33  ,97,81
 03/27/2020 23:00:34  ,97,81
 03/27/2020 23:00:35  ,97,81
 03/27/2020 23:00:36  ,98,80
 03/27/2020 23:00:37  ,98,80
 03/27/2020 23:00:38  ,98,80
 03/27/2020 23:00:39  ,98,80
 03/27/2020 23:00:40  ,98,80
 03/27/2020 23:00:41  ,98,80
 03/27/2020 23:00:42  ,98,80
 03/27/2020 23:00:43  ,97,81
 03/27/2020 23:00:44  ,97,81
 03/27/2020 23:00:45  ,97,81
 03/27/2020 23:00:46  ,96,81
 03/27/2020 23:00:47  ,96,82
 03/27/2020 23:00:48  ,96,82
 03/27/2020 23:00:49  ,96,82
 03/27/2020 23:00:50  ,96,82
 03/27/2020 23:00:51  ,96,82
 03/27/2020 23:00:52  ,96,82
 03/27/2020 23:00:53  ,96,82
 03/27/2020 23:00:54  ,96,83
 03/27/2020 23:00:55  ,96,83
 03/27/2020 23:00:56  ,96,83
 03/27/2020 23:00:57  ,96,83
 03/27/2020 23:00:58  ,96,84
 03/27/2020 23:00:59  ,96,83
 03/27/2020 23:01:00  ,96,83
 03/27/2020 23:01:01  ,96,83
 03/27/2020 23:01:02  ,96,83
 03/27/2020 23:01:03  ,95,83
 03/27/2020 23:01:04  ,96,83
 03/27/2020 23:01:05  ,96,83
 03/27/2020 23:01:06  ,97,82
 03/27/2020 23:01:07  ,97,82
 03/27/2020 23:01:08  ,97,81
 03/27/2020 23:01:09  ,97,81
 03/27/2020 23:01:10  ,97,81
 03/27/2020 23:01:11  ,97,81
 03/27/2020 23:01:12  ,97,81
 03/27/2020 23:01:13  ,97,81
 03/27/2020 23:01:14  ,97,81
 03/27/2020 23:01:15  ,97,81
